scenario_provider,scenario,scenario_type,scenario_geography,sector,technology,technology_type,price_unit,price_indicator,scenario_price,fuel_price,pathway_unit,scenario_pathway,scenario_capacity_factor,scenario_year,country_iso2_list,gap_filled_columns,fuel_for_price,lifetime_years,efficiency_decimal,capacity_additions_mw_per_yr,om_cost_usd_per_mw_per_yr,capital_cost_usd_per_mw,carbon_price_usd_per_tco2
WITCH 5.0,EN_NPi2020_500,target,USA,Power,BiomassCap - w/ CCS,carbontech,USD/MWh,,96.98984418815172,64.71681603669576,MWh/yr,6200.41881061942,0.7999999999999989,2025,US,,Gas,25.0,0.2905263157894739,2642.98074443294,93561.93588,3705808.53772015,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,BiomassCap - w/o CCS,carbontech,USD/MWh,,96.98984418815172,64.71681603669576,MWh/yr,9496.79730020313,0.7725885998379071,2025,US,,Gas,25.0,0.360526315789474,0.05,84256.91988,2215480.0,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,CoalCap,carbontech,USD/MWh,,96.98984418815172,72.19363031425584,MWh/yr,317411.183894997,0.2261595048546415,2025,US,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",Coal,40.0,0.4390259999999999,0.139236982017,33367.0,1305428.85,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,CoalCap - w/ CCS,carbontech,USD/MWh,,96.98984418815172,64.71681603669576,MWh/yr,1.5943567702536998,0.8228209930549811,2025,US,,Gas,40.0,0.3459284254877601,0.1075152715688,97303.3222338796,3113878.7302809,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,CoalCap - w/o CCS,carbontech,USD/MWh,,96.98984418815172,64.71681603669576,MWh/yr,317409.589538227,0.226156507808192,2025,US,,Gas,40.0,0.396268867167004,0.0317217104482645,84241.2171256998,1591268.51,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,GasCap,carbontech,USD/MWh,,96.98984418815172,64.71681603669576,MWh/yr,287181.209923046,0.4368641578084895,2025,US,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",Gas,35.0,0.192142,1024.88597679842,19520.200000000004,502860.6,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,GasCap - w/ CCS,carbontech,USD/MWh,,96.98984418815172,64.71681603669576,MWh/yr,6201.151621280201,0.839155251141554,2025,US,,Gas,25.0,0.4947368421052628,1024.73530631476,44531.148,1271509.53486306,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,GasCap - w/o CCS,carbontech,USD/MWh,,96.98984418815172,64.71681603669576,MWh/yr,280980.058301766,0.4279857054345857,2025,US,,Gas,25.0,0.521052631578947,0.1506704836521999,32346.008,735207.0380000001,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,HydroCap,greentech,USD/MWh,,96.98984418815172,0.0,MWh/yr,118220.564096628,0.3946067428312513,2025,US,capital_cost_usd_per_mw,Hydro,45.0,1.0,4788.08140251943,71670.778,2276115.0,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,Hydrogen,greentech,USD/MWh,,96.98984418815172,0.0,MWh/yr,268.1442860062329,0.5707762514505194,2025,US,"lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",Gas,30.0,1.0,,43401.25319999999,427684.3,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,NuclearCap,greentech,USD/MWh,,96.98984418815172,0.0,MWh/yr,115385.907523235,0.9329071300418612,2025,US,,Nuclear,40.0,1.0,10868.4119285612,215765.043735838,4217276.954,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,OilCap,carbontech,USD/MWh,,96.98984418815172,34.77744,MWh/yr,37719.4772852976,0.0699771689497717,2025,US,"efficiency_decimal,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",Oil,,0.931537,0.1160496692584,13084.6,436155.1,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,OilCap - w/o CCS,carbontech,USD/MWh,,96.98984418815172,64.71681603669576,MWh/yr,37719.4772852976,0.0699771689497717,2025,US,"efficiency_decimal,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",Gas,,0.931537,0.1160496692584,13084.6,436155.1,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,SolarCap - CSP,greentech,USD/MWh,,96.98984418815172,0.0,MWh/yr,12562.4615505803,0.4464600641891958,2025,US,,Gas,25.000000000000004,1.0,6277.8654738326595,133039.574,2936135.63502775,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,SolarCap - PV,greentech,USD/MWh,,96.98984418815172,0.0,MWh/yr,139837.354967111,0.2496557579246933,2025,US,,Gas,25.0,1.0,51181.004893040896,47478.84414,669233.6512262579,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,WindCap,greentech,USD/MWh,,96.98984418815172,0.0,MWh/yr,180218.779587066,0.4054013504397697,2025,US,capital_cost_usd_per_mw,Wind,30.0,1.0,32326.2069378131,35015.7493603624,1545570.1718412032,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,WindCap - Offshore,greentech,USD/MWh,,96.98984418815172,0.0,MWh/yr,6804.52747343649,0.3782353544464145,2025,US,,Gas,30.0,1.0,4.39188043331,67483.5208,3241854.11016958,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,WindCap - Onshore,greentech,USD/MWh,,96.98984418815172,0.0,MWh/yr,173414.25211363,0.4064673053069552,2025,US,,Gas,30.0,1.0,32321.8150573798,33741.7604,1065266.9418166298,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,BiomassCap,carbontech,USD/MWh,,77.06426467877567,27.51588,MWh/yr,25704.94971499389,0.4962456870118617,2030,US,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",Biomass,32.5,0.3837935,4230.33978836379,165515.7,2667101.55,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,BiomassCap - w/ CCS,carbontech,USD/MWh,,77.06426467877567,94.0578088665672,MWh/yr,18148.388119820906,0.3811826256963026,2030,US,,Gas,25.0,0.293157894736842,4230.289788363791,93561.93588,3416732.1892251796,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,BiomassCap - w/o CCS,carbontech,USD/MWh,,77.06426467877567,94.0578088665672,MWh/yr,7556.5615951729105,0.7725895067120132,2030,US,,Gas,25.0,0.3631578947368419,0.05,84256.91988,2215480.0,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,CoalCap,carbontech,USD/MWh,,77.06426467877567,117.91805635037048,MWh/yr,271497.40674099297,0.0355897997135911,2030,US,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",Coal,40.0,0.44,0.139236982017,30875.6,1311639.45,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,CoalCap - w/ CCS,carbontech,USD/MWh,,77.06426467877567,94.0578088665672,MWh/yr,1.9013019929363,1.8012170328384614e-06,2030,US,,Gas,40.0,0.348292510810428,0.1157645540317,97321.1652290164,2905922.2611437,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,CoalCap - w/o CCS,carbontech,USD/MWh,,77.06426467877567,94.0578088665672,MWh/yr,271495.505439,0.035590048938831,2030,US,,Gas,40.0,0.396969096203873,0.0234724279853556,84241.2168818927,1591268.51,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,GasCap,carbontech,USD/MWh,,77.06426467877567,94.0578088665672,MWh/yr,233625.748828182,0.1707118786049132,2030,US,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",Gas,35.0,0.192142,2399.54433362848,19374.1,501675.2136566532,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,GasCap - w/ CCS,carbontech,USD/MWh,,77.06426467877567,94.0578088665672,MWh/yr,10057.7437547455,1.1349986033168835e-10,2030,US,,Gas,25.0,0.498421052631579,2399.39366314483,44531.148,1190357.91337104,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,GasCap - w/o CCS,carbontech,USD/MWh,,77.06426467877567,94.0578088665672,MWh/yr,223568.005073436,0.1783917625363996,2030,US,,Gas,25.0,0.5263157894736841,0.1506704836521999,32346.008,735207.0380000001,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,HydroCap,greentech,USD/MWh,,77.06426467877567,0.0,MWh/yr,126370.740206957,0.4145730536154626,2030,US,capital_cost_usd_per_mw,Hydro,45.0,1.0,4788.08140251943,71670.778,2364301.8000000003,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,Hydrogen,greentech,USD/MWh,,77.06426467877567,0.0,MWh/yr,2167.0176576311,0.5707762551809774,2030,US,"lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",Gas,30.0,1.0,,37186.8318,424661.7,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,NuclearCap,greentech,USD/MWh,,77.06426467877567,0.0,MWh/yr,153036.856479931,0.9060328614714472,2030,US,,Nuclear,40.0,1.0,11264.1730849415,219887.86098726004,4217276.954,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,OilCap,carbontech,USD/MWh,,77.06426467877567,39.74922000000001,MWh/yr,30012.816433345102,0.0699771689497717,2030,US,"efficiency_decimal,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",Oil,,0.927255,0.1160496692584,13084.6,436155.1,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,OilCap - w/o CCS,carbontech,USD/MWh,,77.06426467877567,94.0578088665672,MWh/yr,30012.816433345102,0.0699771689497717,2030,US,"efficiency_decimal,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",Gas,,0.927255,0.1160496692584,13084.6,436155.1,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,SolarCap - CSP,greentech,USD/MWh,,77.06426467877567,0.0,MWh/yr,41385.6347967009,0.4403271872660393,2030,US,,Gas,25.0,1.0,16861.3380885791,133039.574,2072459.32431882,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,SolarCap - PV,greentech,USD/MWh,,77.06426467877567,0.0,MWh/yr,367170.320844196,0.2394822204624442,2030,US,,Gas,25.0,1.0,129834.691988209,47478.84414,428882.52128456,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,WindCap,greentech,USD/MWh,,77.06426467877567,0.0,MWh/yr,309766.321688962,0.4110539627848197,2030,US,capital_cost_usd_per_mw,Wind,30.0,1.0,58202.633149934496,34353.7880045006,1398004.854137466,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,WindCap - Offshore,greentech,USD/MWh,,77.06426467877567,0.0,MWh/yr,5618.72106169826,0.3770766629733823,2030,US,,Gas,30.0,1.0,0.5509912259398,67483.5208,2973692.3538487097,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,WindCap - Onshore,greentech,USD/MWh,,77.06426467877567,0.0,MWh/yr,304147.600627264,0.4116816480589311,2030,US,,Gas,30.0,1.0,58202.0821587085,33741.7604,859037.679786288,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,BiomassCap,carbontech,USD/MWh,,55.89452135195856,29.30004,MWh/yr,41604.3446715202,0.7350673966665804,2035,US,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",Biomass,32.5,0.3837935,6639.0907485358,156808.6,2558262.35,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,BiomassCap - w/ CCS,carbontech,USD/MWh,,55.89452135195856,115.4928635620704,MWh/yr,35591.56937522661,0.8000000000000009,2035,US,,Gas,25.0,0.295789473684211,6639.0407485358,93561.93588,3236347.76797871,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,BiomassCap - w/o CCS,carbontech,USD/MWh,,55.89452135195856,115.4928635620704,MWh/yr,6012.77529629352,0.3507102333978898,2035,US,,Gas,25.0,0.3657894736842111,0.05,84256.91988,2215480.0,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,CoalCap,carbontech,USD/MWh,,55.89452135195856,151.3309657959803,MWh/yr,232225.313239737,7.809485715866498e-06,2035,US,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",Coal,40.0,0.45,0.139236982017,28384.2,1317850.0,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,CoalCap - w/ CCS,carbontech,USD/MWh,,55.89452135195856,115.4928635620704,MWh/yr,2.2050926116641003,0.8224402151446111,2035,US,,Gas,40.0,0.350658358842074,0.1216457754165,97308.12124394,2776900.1092501497,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,CoalCap - w/o CCS,carbontech,USD/MWh,,55.89452135195856,115.4928635620704,MWh/yr,232223.108147125,1.4747272834178428e-11,2035,US,,Gas,40.0,0.3976693378116679,0.0175912066005721,84241.2165968549,1591268.51,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,GasCap,carbontech,USD/MWh,,55.89452135195856,115.4928635620704,MWh/yr,197886.5971403,0.0848100761756644,2035,US,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",Gas,35.0,0.192142,0.2480253686484,19227.95,500893.525,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,GasCap - w/ CCS,carbontech,USD/MWh,,55.89452135195856,115.4928635620704,MWh/yr,19999.6095507931,0.8391552511415505,2035,US,,Gas,25.0,0.502105263157895,0.0973548849962214,44531.148,1137837.0998466,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,GasCap - w/o CCS,carbontech,USD/MWh,,55.89452135195856,115.4928635620704,MWh/yr,177886.987589506,1.2834581403444578e-11,2035,US,,Gas,25.0,0.5315789473684212,0.1506704836521999,32346.008,735207.0380000001,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,HydroCap,greentech,USD/MWh,,55.89452135195856,0.0,MWh/yr,133432.331064292,0.4299003423615734,2035,US,capital_cost_usd_per_mw,Hydro,45.0,1.0,4788.08140251943,71670.778,2452488.4000000004,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,Hydrogen,greentech,USD/MWh,,55.89452135195856,0.0,MWh/yr,7686.265302057541,0.5707762555592452,2035,US,"lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",Gas,30.0,1.0,,33774.9926,421638.9,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,NuclearCap,greentech,USD/MWh,,55.89452135195856,0.0,MWh/yr,187220.2255206331,0.8875432756031723,2035,US,,Nuclear,40.0,1.0,0.0262667121956345,225707.037070755,4217276.954,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,OilCap,carbontech,USD/MWh,,55.89452135195856,36.80251512000472,MWh/yr,23880.861742217,0.0616610391221701,2035,US,"efficiency_decimal,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",Oil,,0.922972,0.1160496692584,13084.6,436155.1,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,OilCap - w/o CCS,carbontech,USD/MWh,,55.89452135195856,115.4928635620704,MWh/yr,23880.861742217,0.0616610391221701,2035,US,"efficiency_decimal,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",Gas,,0.922972,0.1160496692584,13084.6,436155.1,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,SolarCap - CSP,greentech,USD/MWh,,55.89452135195856,0.0,MWh/yr,117236.683631245,0.4344983709473465,2035,US,,Gas,25.0,1.0,26649.4403201156,133039.574,1487887.01003329,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,SolarCap - PV,greentech,USD/MWh,,55.89452135195856,0.0,MWh/yr,941320.658886914,0.2319726883608403,2035,US,,Gas,25.0,1.0,151464.907258858,47478.84414000001,294104.55004618096,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,WindCap,greentech,USD/MWh,,55.89452135195856,0.0,MWh/yr,545631.4044875109,0.3820177591261321,2035,US,capital_cost_usd_per_mw,Wind,30.0,1.0,103812.984493231,34027.8615485094,1332366.400257841,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,WindCap - Offshore,greentech,USD/MWh,,55.89452135195856,0.0,MWh/yr,4626.485685277889,0.3760023892448064,2035,US,,Gas,30.000000000000004,1.0,1.0188799832075002,67483.5208,2731310.7859084997,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,WindCap - Onshore,greentech,USD/MWh,,55.89452135195856,0.0,MWh/yr,541004.918802233,0.3820692004747788,2035,US,,Gas,30.0,1.0,103811.965613247,33741.7604,693815.71038538,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,BiomassCap,carbontech,USD/MWh,,46.618505587755,44.2318110294289,MWh/yr,66298.7636754712,0.7675758075668636,2040,US,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",Biomass,32.5,0.3837935,9713.33530174176,148101.40000000002,2449423.15,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,BiomassCap - w/ CCS,carbontech,USD/MWh,,46.618505587755,142.09791927930684,MWh/yr,61514.331992496795,0.7999999999999986,2040,US,,Gas,25.0,0.298421052631579,9713.28530174176,93561.93588,3119070.5086873,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,BiomassCap - w/o CCS,carbontech,USD/MWh,,46.618505587755,142.09791927930684,MWh/yr,4784.43168297434,0.3506919078514282,2040,US,,Gas,25.0,0.368421052631579,0.05,84256.91988,2215480.0,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,CoalCap,carbontech,USD/MWh,,46.618505587755,192.94984996256628,MWh/yr,198634.140975968,3.142925416626222e-06,2040,US,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",Coal,40.0,0.45,0.139236982017,25892.75,1324060.6,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,CoalCap - w/ CCS,carbontech,USD/MWh,,46.618505587755,142.09791927930684,MWh/yr,2.4943446083642997,0.2502817227147044,2040,US,,Gas,40.0,0.353018911635602,0.1254391346704,97284.45976069108,2702114.08754121,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,CoalCap - w/o CCS,carbontech,USD/MWh,,46.618505587755,142.09791927930684,MWh/yr,198631.64663136,1.7241248271995594e-11,2040,US,,Gas,40.0,0.3983695944282659,0.0137978473465946,84241.21626361409,1591268.51,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,GasCap,carbontech,USD/MWh,,46.618505587755,142.09791927930684,MWh/yr,157453.562339636,0.0848120024869717,2040,US,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",Gas,35.0,0.192142,0.2508137810836,19081.800000000003,499769.475,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,GasCap - w/ CCS,carbontech,USD/MWh,,46.618505587755,142.09791927930684,MWh/yr,15913.5653388125,0.8391552511415497,2040,US,,Gas,25.0,0.50578947368421,0.1001432974313,44531.148,1106154.90842904,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,GasCap - w/o CCS,carbontech,USD/MWh,,46.618505587755,142.09791927930684,MWh/yr,141539.997000823,1.6130458324213295e-11,2040,US,,Gas,25.0,0.536842105263158,0.1506704836521999,32346.008,735207.0380000001,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,HydroCap,greentech,USD/MWh,,46.618505587755,0.0,MWh/yr,139550.734490347,0.4419261789968076,2040,US,capital_cost_usd_per_mw,Hydro,45.0,1.0,4788.08140251943,71670.778,2540675.2,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,Hydrogen,greentech,USD/MWh,,46.618505587755,0.0,MWh/yr,17629.9076580599,0.5707762556430114,2040,US,"lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",Gas,30.0,1.0,,30363.153400000003,418616.2,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,NuclearCap,greentech,USD/MWh,,46.618505587755,0.0,MWh/yr,160138.076410077,0.8781316265414899,2040,US,,Nuclear,40.0,1.0,0.0262667121956345,225042.117517943,4217276.954,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,OilCap,carbontech,USD/MWh,,46.618505587755,38.80608346984883,MWh/yr,19001.8526543158,0.0284372167343784,2040,US,"efficiency_decimal,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",Oil,,0.91869,0.1160496692584,13084.6,436155.1,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,OilCap - w/o CCS,carbontech,USD/MWh,,46.618505587755,142.09791927930684,MWh/yr,19001.8526543158,0.0284372167343784,2040,US,"efficiency_decimal,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",Gas,,0.91869,0.1160496692584,13084.6,436155.1,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,SolarCap - CSP,greentech,USD/MWh,,46.618505587755,0.0,MWh/yr,226529.50557782,0.4273736436334576,2040,US,,Gas,25.0,1.0,9927.179480463688,133039.574,1384675.0000000002,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,SolarCap - PV,greentech,USD/MWh,,46.618505587755,0.0,MWh/yr,1506305.23197054,0.234591225224263,2040,US,,Gas,25.0,1.0,19054.1651509265,47478.84414,276935.0,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,WindCap,greentech,USD/MWh,,46.618505587755,0.0,MWh/yr,967551.6844976172,0.3540682042099777,2040,US,capital_cost_usd_per_mw,Wind,30.0,1.0,184193.432215446,33874.7344268672,1277085.339810602,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,WindCap - Offshore,greentech,USD/MWh,,46.618505587755,0.0,MWh/yr,3813.0566444821898,0.3747835221070026,2040,US,,Gas,30.0,1.0,1.2910897377208002,67483.52079999998,2539738.4395129997,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,WindCap - Onshore,greentech,USD/MWh,,46.618505587755,0.0,MWh/yr,963738.6278531352,0.3539862435224344,2040,US,,Gas,30.0,1.0,184192.141125708,33741.7604,578547.9570971109,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,BiomassCap,carbontech,USD/MWh,,39.29478667659972,62.22492,MWh/yr,101318.582448461,0.7831162481041696,2045,US,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",Biomass,32.5,0.3637935,7564.4681403344,139394.3,2065334.41,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,BiomassCap - w/ CCS,carbontech,USD/MWh,,39.29478667659972,160.91383451210496,MWh/yr,97511.5062670072,0.7999999999999997,2045,US,,Gas,25.0,0.301052631578947,7564.4181403344,93561.93588,3037849.234948,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,BiomassCap - w/o CCS,carbontech,USD/MWh,,39.29478667659972,160.91383451210496,MWh/yr,3807.07618145365,0.350668878960088,2045,US,,Gas,25.0,0.3710526315789469,0.05,84256.91988,2215480.0,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,CoalCap,carbontech,USD/MWh,,39.29478667659972,222.3229475302038,MWh/yr,169902.107708169,4.0313302529818056e-11,2045,US,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",Coal,40.0,0.46,0.139236982017,25461.934600835568,1330271.2,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,CoalCap - w/ CCS,carbontech,USD/MWh,,39.29478667659972,160.91383451210496,MWh/yr,2.7607217456536,1.2404935555849684e-06,2045,US,,Gas,40.0,0.355372547932384,0.1283684242356,97259.23383712168,2647350.17053645,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,CoalCap - w/o CCS,carbontech,USD/MWh,,39.29478667659972,160.91383451210496,MWh/yr,169899.346986423,2.0156978793569148e-11,2045,US,,Gas,40.0,0.3990698689565459,0.0108685577814616,84241.21587401911,1591268.51,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,GasCap,carbontech,USD/MWh,,39.29478667659972,160.91383451210496,MWh/yr,125282.245249308,0.0848145073852851,2045,US,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",Gas,35.0,0.192142,0.2529601694905,18935.7,498645.4499999999,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,GasCap - w/ CCS,carbontech,USD/MWh,,39.29478667659972,160.91383451210496,MWh/yr,12662.4386824781,0.8391552511415541,2045,US,,Gas,25.0,0.509473684210526,0.1022896858382999,44531.148,1082943.98493984,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,GasCap - w/o CCS,carbontech,USD/MWh,,39.29478667659972,160.91383451210496,MWh/yr,112619.80656683,2.0272677537198816e-11,2045,US,,Gas,25.0,0.542105263157895,0.1506704836521999,32346.008,735207.0380000001,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,HydroCap,greentech,USD/MWh,,39.29478667659972,0.0,MWh/yr,144851.928122245,0.4515243316042056,2045,US,capital_cost_usd_per_mw,Hydro,45.0,1.0,4788.08140251943,71670.778,2628861.9,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,Hydrogen,greentech,USD/MWh,,39.29478667659972,0.0,MWh/yr,25318.6064351165,0.5707762556626763,2045,US,"lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",Gas,30.0,1.0,,28502.1502,415593.4,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,NuclearCap,greentech,USD/MWh,,39.29478667659972,0.0,MWh/yr,136973.486714919,0.8781315995681962,2045,US,,Nuclear,40.0,1.0,0.0262667121956345,223394.894707618,4217276.954,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,OilCap,carbontech,USD/MWh,,39.29478667659972,41.14476,MWh/yr,15119.7741200005,0.0166012195211238,2045,US,"efficiency_decimal,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",Oil,,0.914407,0.1160496692584,13084.6,436155.1,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,OilCap - w/o CCS,carbontech,USD/MWh,,39.29478667659972,160.91383451210496,MWh/yr,15119.7741200005,0.0166012195211238,2045,US,"efficiency_decimal,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",Gas,,0.914407,0.1160496692584,13084.6,436155.1,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,SolarCap - CSP,greentech,USD/MWh,,39.29478667659972,0.0,MWh/yr,229879.16447353503,0.4270549524710292,2045,US,,Gas,25.0,1.0,9951.837201482607,133039.574,1384675.0,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,SolarCap - PV,greentech,USD/MWh,,39.29478667659972,0.0,MWh/yr,1293792.56472793,0.2412826951693177,2045,US,,Gas,25.0,1.0,33902.6981850085,47478.84414,276935.0,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,WindCap,greentech,USD/MWh,,39.29478667659972,0.0,MWh/yr,1716250.26511862,0.3384206797493458,2045,US,capital_cost_usd_per_mw,Wind,30.0,1.0,169507.24251363,33803.6055095721,1207677.3475089034,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,WindCap - Offshore,greentech,USD/MWh,,39.29478667659972,0.0,MWh/yr,3145.7068167482303,0.3736511065505719,2045,US,,Gas,30.0,1.0,1.5630567695626,67483.5208,2374402.847335089,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,WindCap - Onshore,greentech,USD/MWh,,39.29478667659972,0.0,MWh/yr,1713104.55830187,0.338355987496205,2045,US,,Gas,30.0,1.0,169505.67945686,33741.7604,553870.0,
WITCH 5.0,EN_NPi2020_500,target,USA,Power,BiomassCap,carbontech,USD/MWh,,35.0584836510743,72.45179999999999,MWh/yr,118438.443151509,0.7885062465556363,2050,US,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",Biomass,32.5,0.3637935,6738.0406790443485,130687.1,1956495.21,
