scenario_provider,scenario,total_records,technology_count,technologies_included,records_with_gapfilling,records_without_gapfilling,gapfill_percentage,costs_gapfilled_count,costs_gapfilled_percentage,efficiency_lifetime_gapfilled_count,efficiency_lifetime_gapfilled_percentage,fuel_price_gapfilled_count,fuel_price_gapfilled_percentage,scenario_price_gapfilled_count,scenario_price_gapfilled_percentage,unique_gapfill_patterns,most_common_gapfill_pattern,technologies_with_positive_ebitda,total_technologies_in_scenario,technologies_with_positive_ebitda_percentage,unique_countries,year_range_start,year_range_end,scenario_type,scenario_geography
ICES-XPS 1.0,PR_NDC_PriceOnly,600,2,"HydroCap, NuclearCap",600,0,100.0,600,100.0,600,100.0,0,0.0,600,100.0,3,"lifetime_years(global),capital_cost_usd_per_mw(global),om_cost_usd_per_mw_per_yr(global),scenario_price(global)",0,2,0.0,210,2025,2050,target,ARG
ICES-XPS 1.0,R,200,2,"HydroCap, NuclearCap",200,0,100.0,200,100.0,200,100.0,0,0.0,200,100.0,3,"lifetime_years(global),capital_cost_usd_per_mw(global),om_cost_usd_per_mw_per_yr(global),scenario_price(global)",0,2,0.0,210,2025,2030,target,ARG
ICES-XPS 1.0,SH,200,2,"HydroCap, NuclearCap",200,0,100.0,200,100.0,200,100.0,0,0.0,200,100.0,3,"lifetime_years(global),capital_cost_usd_per_mw(global),om_cost_usd_per_mw_per_yr(global),scenario_price(global)",0,2,0.0,210,2025,2030,target,ARG
IEEJ-Japan 2.0,EMF35JMIP_16by30+80by50_Def,156,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap",156,0,100.0,156,100.0,156,100.0,120,76.92,156,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,13,0.0,1,2025,2050,target,JPN
IEEJ-Japan 2.0,EMF35JMIP_26by30+70by50_Def,156,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap",156,0,100.0,156,100.0,156,100.0,120,76.92,156,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,13,0.0,1,2025,2050,target,JPN
IEEJ-Japan 2.0,EMF35JMIP_26by30+80by50_Def,156,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap",156,0,100.0,156,100.0,156,100.0,120,76.92,156,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,13,0.0,1,2025,2050,target,JPN
IEEJ-Japan 2.0,EMF35JMIP_26by30+80by50_HiImportCost,156,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap",156,0,100.0,156,100.0,156,100.0,120,76.92,156,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,13,0.0,1,2025,2050,target,JPN
IEEJ-Japan 2.0,EMF35JMIP_26by30+80by50_HiVREcost,156,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap",156,0,100.0,156,100.0,156,100.0,120,76.92,156,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,13,0.0,1,2025,2050,target,JPN
IEEJ-Japan 2.0,EMF35JMIP_26by30+80by50_HiVREpot,156,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap",156,0,100.0,156,100.0,156,100.0,120,76.92,156,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,13,0.0,1,2025,2050,target,JPN
IEEJ-Japan 2.0,EMF35JMIP_26by30+80by50_HighInt,156,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap",156,0,100.0,156,100.0,156,100.0,120,76.92,156,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,13,0.0,1,2025,2050,target,JPN
IEEJ-Japan 2.0,EMF35JMIP_26by30+80by50_LimNuc,156,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap",156,0,100.0,156,100.0,156,100.0,120,76.92,156,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,13,0.0,1,2025,2050,target,JPN
IEEJ-Japan 2.0,EMF35JMIP_26by30+80by50_LoDem,156,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap",156,0,100.0,156,100.0,156,100.0,120,76.92,156,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,13,0.0,1,2025,2050,target,JPN
IEEJ-Japan 2.0,EMF35JMIP_26by30+80by50_LoDemBld,156,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap",156,0,100.0,156,100.0,156,100.0,120,76.92,156,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,13,0.0,1,2025,2050,target,JPN
IEEJ-Japan 2.0,EMF35JMIP_26by30+80by50_LoDemInd,156,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap",156,0,100.0,156,100.0,156,100.0,120,76.92,156,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,13,0.0,1,2025,2050,target,JPN
IEEJ-Japan 2.0,EMF35JMIP_26by30+80by50_LoDemTra,156,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap",156,0,100.0,156,100.0,156,100.0,120,76.92,156,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,13,0.0,1,2025,2050,target,JPN
IEEJ-Japan 2.0,EMF35JMIP_26by30+80by50_LoInt,156,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap",156,0,100.0,156,100.0,156,100.0,120,76.92,156,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,13,0.0,1,2025,2050,target,JPN
IEEJ-Japan 2.0,EMF35JMIP_26by30+80by50_LoStorageCost,156,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap",156,0,100.0,156,100.0,156,100.0,120,76.92,156,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,13,0.0,1,2025,2050,target,JPN
IEEJ-Japan 2.0,EMF35JMIP_26by30+80by50_LoVREcost,156,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap",156,0,100.0,156,100.0,156,100.0,120,76.92,156,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,13,0.0,1,2025,2050,target,JPN
IEEJ-Japan 2.0,EMF35JMIP_26by30+80by50_LoVREpot,156,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap",156,0,100.0,156,100.0,156,100.0,120,76.92,156,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,13,0.0,1,2025,2050,target,JPN
IEEJ-Japan 2.0,EMF35JMIP_26by30+80by50_NoCCS,156,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap",156,0,100.0,156,100.0,156,100.0,120,76.92,156,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,13,0.0,1,2025,2050,target,JPN
IEEJ-Japan 2.0,EMF35JMIP_26by30+80by50_NoNuc,156,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap",156,0,100.0,156,100.0,156,100.0,120,76.92,156,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,13,0.0,1,2025,2050,target,JPN
IEEJ-Japan 2.0,EMF35JMIP_36by30+80by50_Def,156,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap",156,0,100.0,156,100.0,156,100.0,120,76.92,156,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,13,0.0,1,2025,2050,target,JPN
IEEJ-Japan 2.0,EMF35JMIP_Baseline_Def,156,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap",156,0,100.0,156,100.0,156,100.0,120,76.92,156,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,13,0.0,1,2025,2050,target,JPN
IEEJ-Japan 2.0,EMF35JMIP_Baseline_HiImportCost,156,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap",156,0,100.0,156,100.0,156,100.0,120,76.92,156,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,13,0.0,1,2025,2050,target,JPN
IEEJ-Japan 2.0,EMF35JMIP_Baseline_HiVREcost,156,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap",156,0,100.0,156,100.0,156,100.0,120,76.92,156,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,13,0.0,1,2025,2050,target,JPN
IEEJ-Japan 2.0,EMF35JMIP_Baseline_HiVREpot,156,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap",156,0,100.0,156,100.0,156,100.0,120,76.92,156,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,13,0.0,1,2025,2050,target,JPN
IEEJ-Japan 2.0,EMF35JMIP_Baseline_HighInt,156,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap",156,0,100.0,156,100.0,156,100.0,120,76.92,156,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,13,0.0,1,2025,2050,target,JPN
IEEJ-Japan 2.0,EMF35JMIP_Baseline_LimNuc,156,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap",156,0,100.0,156,100.0,156,100.0,120,76.92,156,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,13,0.0,1,2025,2050,target,JPN
IEEJ-Japan 2.0,EMF35JMIP_Baseline_LoDem,156,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap",156,0,100.0,156,100.0,156,100.0,120,76.92,156,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,13,0.0,1,2025,2050,target,JPN
IEEJ-Japan 2.0,EMF35JMIP_Baseline_LoDemBld,156,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap",156,0,100.0,156,100.0,156,100.0,120,76.92,156,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,13,0.0,1,2025,2050,target,JPN
IEEJ-Japan 2.0,EMF35JMIP_Baseline_LoDemInd,156,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap",156,0,100.0,156,100.0,156,100.0,120,76.92,156,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,13,0.0,1,2025,2050,target,JPN
IEEJ-Japan 2.0,EMF35JMIP_Baseline_LoDemTra,156,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap",156,0,100.0,156,100.0,156,100.0,120,76.92,156,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,13,0.0,1,2025,2050,target,JPN
IEEJ-Japan 2.0,EMF35JMIP_Baseline_LoInt,156,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap",156,0,100.0,156,100.0,156,100.0,120,76.92,156,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,13,0.0,1,2025,2050,target,JPN
IEEJ-Japan 2.0,EMF35JMIP_Baseline_LoStorageCost,156,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap",156,0,100.0,156,100.0,156,100.0,120,76.92,156,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,13,0.0,1,2025,2050,target,JPN
IEEJ-Japan 2.0,EMF35JMIP_Baseline_LoVREcost,156,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap",156,0,100.0,156,100.0,156,100.0,120,76.92,156,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,13,0.0,1,2025,2050,target,JPN
IEEJ-Japan 2.0,EMF35JMIP_Baseline_LoVREpot,156,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap",156,0,100.0,156,100.0,156,100.0,120,76.92,156,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,13,0.0,1,2025,2050,target,JPN
IEEJ-Japan 2.0,EMF35JMIP_Baseline_NoCCS,156,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap",156,0,100.0,156,100.0,156,100.0,120,76.92,156,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,13,0.0,1,2025,2050,target,JPN
IEEJ-Japan 2.0,EMF35JMIP_Baseline_NoNuc,156,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap",156,0,100.0,156,100.0,156,100.0,120,76.92,156,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,13,0.0,1,2025,2050,target,JPN
IMACLIM 1.1,ADVANCE_2020_1.5C-2100_WP6,1428,14,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS",1428,0,100.0,618,43.28,1428,100.0,1224,85.71,238,16.67,26,"lifetime_years,fuel_price",12,14,85.71,209,2025,2050,target,BRA
IMACLIM 1.1,ADVANCE_2020_Med2C_WP6,1428,14,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS",1428,0,100.0,612,42.86,1428,100.0,1224,85.71,140,9.8,15,"lifetime_years,fuel_price",12,14,85.71,209,2025,2050,target,BRA
IMACLIM 1.1,ADVANCE_2020_WB2C_WP6,1428,14,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS",1428,0,100.0,620,43.42,1428,100.0,1224,85.71,126,8.82,21,"lifetime_years,fuel_price",12,14,85.71,209,2025,2050,target,BRA
IMACLIM 1.1,ADVANCE_2030_Med2C_WP6,1428,14,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS",1428,0,100.0,612,42.86,1428,100.0,1224,85.71,210,14.71,18,"lifetime_years,fuel_price",12,14,85.71,209,2025,2050,target,BRA
IMACLIM 1.1,ADVANCE_2030_Price1.5C_WP6,1428,14,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS",1428,0,100.0,612,42.86,1428,100.0,1224,85.71,238,16.67,18,"lifetime_years,fuel_price",12,14,85.71,209,2025,2050,target,BRA
IMACLIM 1.1,ADVANCE_2030_WB2C_WP6,1428,14,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS",1428,0,100.0,612,42.86,1428,100.0,1224,85.71,210,14.71,18,"lifetime_years,fuel_price",12,14,85.71,209,2025,2050,target,BRA
IMACLIM 1.1,ADVANCE_INDC_WP6,1428,14,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS",1428,0,100.0,612,42.86,1428,100.0,1224,85.71,266,18.63,22,"lifetime_years,fuel_price",12,14,85.71,209,2025,2050,target,BRA
IMACLIM 1.1,ADVANCE_NoPolicy_WP6,1428,14,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS",1428,0,100.0,612,42.86,1428,100.0,1224,85.71,364,25.49,22,"lifetime_years,fuel_price",12,14,85.71,209,2025,2050,target,BRA
IMACLIM 1.1,ADVANCE_Reference_WP6,1428,14,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS",1428,0,100.0,612,42.86,1428,100.0,1224,85.71,364,25.49,22,"lifetime_years,fuel_price",12,14,85.71,209,2025,2050,target,BRA
IMACLIM 1.1,SSP1_NoPolicy_TranspBase,1428,14,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS",1428,0,100.0,612,42.86,1428,100.0,1224,85.71,742,51.96,20,"lifetime_years,fuel_price,scenario_price",12,14,85.71,209,2025,2050,target,BRA
IMACLIM 1.1,SSP1_NoPolicy_TranspOpt,1428,14,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS",1428,0,100.0,620,43.42,1428,100.0,1224,85.71,364,25.49,21,"lifetime_years,fuel_price",12,14,85.71,209,2025,2050,target,BRA
IMACLIM 1.1,SSP1_RCP34_TranspBase,1428,14,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS",1428,0,100.0,612,42.86,1428,100.0,1224,85.71,686,48.04,19,"lifetime_years,fuel_price",12,14,85.71,209,2025,2050,target,BRA
IMACLIM 1.1,SSP1_RCP34_TranspOpt,1428,14,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS",1428,0,100.0,620,43.42,1428,100.0,1224,85.71,504,35.29,20,"lifetime_years,fuel_price",12,14,85.71,209,2025,2050,target,BRA
